home,away,home_score,away_score,date,line,score,cover
Northwestern,SIUEdwardsville,72.0,54.0,2018-12-15,20.0,18.0,0
BowlingGreen,ClevelandState,72.0,58.0,2018-12-15,16.5,14.0,0
Chattanooga,Troy,84.0,80.0,2018-12-15,8.5,4.0,0
WashingtonState,CalRiverside,70.0,56.0,2018-12-15,8.5,14.0,1
Clemson,SouthCarolina,54.0,67.0,2018-12-15,6.0,-13.0,0
Bradley,GeorgiaSouthern,81.0,51.0,2018-12-15,5.0,30.0,1
Pacific,CSNorthridge,79.0,73.0,2018-12-15,8.0,6.0,0
Minnesota,OhioState,84.0,71.0,2018-12-15,-8.5,13.0,1
USC,LongBeachState,87.0,76.0,2018-12-15,18.0,11.0,0
VaCommonwealth,MissouriSt,61.0,51.0,2018-12-15,12.0,10.0,0
YoungstownState,SEMissouriSt,65.0,50.0,2018-12-15,6.0,15.0,1
Hawaii,Samford,94.0,73.0,2018-12-15,4.5,21.0,1
BostonCollege,CentralConn,74.0,55.0,2018-12-15,24.0,19.0,0
Maine,Quinnipiac,61.0,81.0,2018-12-15,-2.0,-20.0,0
VirginiaTech,GardnerWebb,73.0,46.0,2018-12-15,14.0,27.0,1
MDBaltimoreCo,CoppinState,86.0,77.0,2018-12-15,7.0,9.0,1
LoyolaChicago,NorfolkSt,64.0,45.0,2018-12-15,16.0,19.0,1
CentralFlorida,SacredHeart,76.0,65.0,2018-12-15,10.0,11.0,1
MiamiOhio,MissValleySt,79.0,67.0,2018-12-15,24.0,12.0,0
Stetson,Longwood,72.0,76.0,2018-12-15,1.0,-4.0,0
TexasA&M,TexasA&MCorpus,63.0,60.0,2018-12-15,12.0,3.0,0
NCWilmington,Mercer,63.0,72.0,2018-12-16,1.0,-9.0,0
CharlotteU,Valparaiso,67.0,57.0,2018-12-16,4.0,10.0,1
Rider,Marist,74.0,64.0,2018-12-16,16.5,10.0,0
MoreheadState,Marshall,62.0,89.0,2018-12-16,2.0,-27.0,0
TexasTech,SouthernMiss,71.0,65.0,2018-12-16,22.5,6.0,0
Pittsburgh,NoIllinois,59.0,50.0,2018-12-16,10.0,9.0,0
WesternIllinois,EasternIllinois,47.0,85.0,2018-12-16,-2.0,-38.0,0
NorthDakotaState,MontanaState,79.0,65.0,2018-12-16,8.0,14.0,1
JacksonvilleSt,Evansville,85.0,59.0,2018-12-16,-2.0,26.0,1
IdahoState,CalSantaBarb,68.0,74.0,2018-12-16,-6.0,-6.0,2
UCDavis,LoyolaMarymount,67.0,65.0,2018-12-16,0.0,2.0,1
CalIrvine,KentState,74.0,68.0,2018-12-16,1.5,6.0,1
JamesMadison,CharlestonSou,81.0,60.0,2018-12-16,6.5,21.0,1
Delaware,DelawareState,86.0,78.0,2018-12-16,21.5,8.0,0
MurrayState,KennesawSt,74.0,38.0,2018-12-16,18.0,36.0,1
Tulane,AlcornState,68.0,57.0,2018-12-16,14.0,11.0,0
PortlandU,FloridaA&M,66.0,60.0,2018-12-16,11.5,6.0,0
Dayton,NorthTexas,71.0,58.0,2018-12-17,16.0,13.0,0
OhioState,SEMissouriSt,80.0,48.0,2018-12-17,29.5,32.0,1
EasternMichigan,Northeastern,60.0,55.0,2018-12-17,1.0,5.0,1
UMKC,Toledo,72.0,57.0,2018-12-17,-8.5,15.0,1
ChicagoSt,OralRoberts,59.0,97.0,2018-12-17,-15.5,-38.0,0
Creighton,Oklahoma,83.0,73.0,2018-12-17,3.5,10.0,1
Ohio,Purdue,51.0,69.0,2018-12-17,-10.0,-18.0,0
No.Colorado,DenverU,86.0,64.0,2018-12-17,13.0,22.0,1
Stanford,SanFrancisco,64.0,56.0,2018-12-17,8.0,8.0,2
NewMexico,GrandCanyon,91.0,71.0,2018-12-17,13.0,20.0,1
E.Washington,NebraskaOmaha,97.0,56.0,2018-12-17,7.0,41.0,1
Pepperdine,PortlandState,77.0,71.0,2018-12-17,8.0,6.0,0
WashingtonU,SeattleU,81.0,59.0,2018-12-17,16.0,22.0,1
UTEP,CalIrvine,67.0,61.0,2018-12-17,2.0,6.0,1
Winthrop,SIUEdwardsville,93.0,73.0,2018-12-17,16.0,20.0,1
NCAsheville,Stetson,78.0,76.0,2018-12-17,11.0,2.0,0
Georgetown,MDBaltimoreCo,81.0,55.0,2018-12-17,17.0,26.0,1
RobertMorris,CentralMichigan,83.0,79.0,2018-12-17,-5.5,4.0,1
WrightState,MissValleySt,92.0,50.0,2018-12-17,30.0,42.0,1
EastCarolina,MDEasternShore,71.0,57.0,2018-12-17,16.0,14.0,0
MountStMarys,American,76.0,82.0,2018-12-17,1.5,-6.0,0
Campbell,Elon,60.0,46.0,2018-12-17,7.5,14.0,1
Lipscomb,TennesseeTech,78.0,60.0,2018-12-17,11.0,18.0,1
LouisianaTech,NCCentral,69.0,60.0,2018-12-17,23.0,9.0,0
SouthAlabama,AlabamaA&M,89.0,79.0,2018-12-17,20.0,10.0,0
UAB,NorthAlabama,63.0,56.0,2018-12-17,10.0,7.0,0
Marquette,Grambling,93.0,72.0,2018-12-17,24.5,21.0,0
FloridaState,NorthFlorida,98.0,81.0,2018-12-17,20.0,17.0,0
Xavier,WesternCarolina,74.0,61.0,2018-12-18,15.0,13.0,0
ClevelandState,Depaul,65.0,73.0,2018-12-18,-16.0,-8.0,1
GeorgiaTech,BallState,47.0,65.0,2018-12-18,6.0,-18.0,0
IndianaState,TennesseeState,78.0,72.0,2018-12-18,9.5,6.0,0
IllinoisState,IllinoisChicago,67.0,66.0,2018-12-18,5.5,1.0,0
Buffalo,Canisius,82.0,73.0,2018-12-18,9.0,9.0,2
St.Bonaventure,Niagara,87.0,70.0,2018-12-18,16.5,17.0,1
Connecticut,St.Peter's,66.0,56.0,2018-12-18,22.0,10.0,0
LSU,ETennesseeSt,63.0,74.0,2018-12-18,9.5,-11.0,0
Cincinnati,Tennessee,78.0,66.0,2018-12-18,0.0,12.0,1
OldDominion,Richmond,59.0,62.0,2018-12-18,-6.5,-3.0,1
CollCharleston,VaCommonwealth,71.0,76.0,2018-12-18,-5.5,-5.0,1
Samford,Alabama,87.0,105.0,2018-12-18,-8.5,-18.0,0
Northwestern,MichiganState,72.0,77.0,2018-12-18,-11.5,-5.0,1
ArkansasState,ULLafayette,79.0,67.0,2018-12-18,2.5,12.0,1
Syracuse,Oakland,74.0,62.0,2018-12-18,12.0,12.0,2
Louisville,MiamiOhio,70.0,46.0,2018-12-18,23.0,24.0,1
Gonzaga,NorthCarolina,94.0,81.0,2018-12-18,10.0,13.0,1
Wyoming,UtahValley,67.0,69.0,2018-12-18,-1.5,-2.0,0
UNLV,Pacific,66.0,74.0,2018-12-18,4.0,-8.0,0
SantaClara,SanJoseState,89.0,84.0,2018-12-18,14.5,5.0,0
SacramentoState,CalPolySLO,57.0,56.0,2018-12-18,12.0,1.0,0
UtahU,Kentucky,69.0,66.0,2018-12-18,-11.5,3.0,1
Oregon,Montana,81.0,48.0,2018-12-18,19.5,33.0,1
Baylor,TennMartin,91.0,63.0,2018-12-18,22.0,28.0,1
ArizonaState,SaintMarysCA,56.0,96.0,2018-12-18,-2.0,-40.0,0
Dartmouth,CentralConn,76.0,60.0,2018-12-18,20.0,16.0,0
CentralArkansas,IncarnateWord,88.0,82.0,2018-12-18,9.5,6.0,0
Virginia,StonyBrook,56.0,44.0,2018-12-18,17.0,12.0,0
SoCarolinaSt,USCUpstate,70.0,73.0,2018-12-18,3.0,-3.0,0
Marist,NewHampshire,56.0,64.0,2018-12-18,1.0,-8.0,0
HighPoint,Valparaiso,72.0,87.0,2018-12-18,-10.0,-15.0,0
CentralFlorida,BethuneCookman,70.0,65.0,2018-12-18,15.5,5.0,0
LaSalle,Wagner,74.0,60.0,2018-12-18,15.5,14.0,0
Presbyterian,Jacksonville,58.0,81.0,2018-12-18,-4.0,-23.0,0
Vermont,NCGreensboro,53.0,54.0,2018-12-18,3.0,-1.0,0
StephenF.Austin,HoustonBaptist,96.0,68.0,2018-12-18,15.5,28.0,1
SamHoustonSt,NorthwesternSt,92.0,79.0,2018-12-18,19.0,13.0,0
Belmont,KennesawSt,83.0,44.0,2018-12-18,25.0,39.0,1
YoungstownState,Binghamton,73.0,55.0,2018-12-18,9.0,18.0,1
NewOrleansU,AbileneChristian,71.0,77.0,2018-12-18,3.5,-6.0,0
NichollsState,TexasA&MCorpus,64.0,58.0,2018-12-18,6.0,6.0,2
Lamar,SELouisiana,79.0,73.0,2018-12-18,10.5,6.0,0
SoIllinois,Hampton,75.0,53.0,2018-12-18,9.5,22.0,1
MississippiSt,Radford,77.0,68.0,2018-12-18,11.5,9.0,0
SouthDakotaState,FlaGulfCoast,75.0,56.0,2018-12-18,11.5,19.0,1
JacksonvilleSt,DelawareState,92.0,80.0,2018-12-18,16.0,12.0,0
St.Johns,AlbanyNY,85.0,57.0,2018-12-18,11.0,28.0,1
NewMexicoState,ArkPineBluff,65.0,40.0,2018-12-18,24.0,25.0,1
Nevada,TexasSouthern,91.0,73.0,2018-12-18,17.0,18.0,1
CaliforniaBaptist,Southern,78.0,61.0,2018-12-18,13.5,17.0,1
DetroitU,Northeastern,61.0,74.0,2018-12-19,-7.0,-13.0,0
St.Josephs,William&Mary,84.0,69.0,2018-12-19,-1.5,15.0,1
Marshall,EasternKentucky,90.0,72.0,2018-12-19,11.0,18.0,1
GeorgiaState,UTArlington,83.0,77.0,2018-12-19,3.5,6.0,1
GeorgiaSouthern,TexasState,67.0,64.0,2018-12-19,2.5,3.0,1
Duke,Wofford,86.0,57.0,2018-12-19,19.0,29.0,1
Troy,CoastalCarolina,77.0,59.0,2018-12-19,-4.0,18.0,1
SetonHall,Maryland,52.0,48.0,2018-12-19,-3.0,4.0,1
Princeton,Hofstra,72.0,87.0,2018-12-19,1.5,-15.0,0
SouthAlabama,AppalachianSt,71.0,81.0,2018-12-19,4.5,-10.0,0
ChicagoSt,NoIllinois,60.0,75.0,2018-12-19,-17.5,-15.0,1
ULMonroe,ArkansasLR,72.0,73.0,2018-12-19,-1.5,-1.0,1
HoustonU,UTEP,77.0,57.0,2018-12-19,10.0,20.0,1
Auburn,NCState,79.0,73.0,2018-12-19,8.0,6.0,0
LongBeachState,SouthernUtah,63.0,84.0,2018-12-19,-1.5,-21.0,0
CSBakersfield,MontanaState,74.0,72.0,2018-12-19,3.0,2.0,0
LoyolaMarymount,PortlandState,66.0,76.0,2018-12-19,4.5,-10.0,0
CalRiverside,NorthernArizona,56.0,63.0,2018-12-19,7.0,-7.0,0
CharlotteU,MDEasternShore,66.0,44.0,2018-12-19,20.5,22.0,1
Longwood,TheCitadel,99.0,102.0,2018-12-19,5.0,-3.0,0
Colorado,PrairieViewA&M,83.0,64.0,2018-12-19,19.5,19.0,0
PortlandU,JacksonState,63.0,73.0,2018-12-19,10.5,-10.0,0
WashingtonState,FloridaA&M,87.0,73.0,2018-12-19,18.0,14.0,0
Fordham,JamesMadison,69.0,75.0,2018-12-20,3.5,-6.0,0
Georgia,SMU,87.0,85.0,2018-12-20,5.0,2.0,0
Mercer,Furman,62.0,64.0,2018-12-20,-8.5,-2.0,1
IllinoisChicago,CalIrvine,76.0,67.0,2018-12-20,-3.5,9.0,1
SouthDakota,No.Colorado,68.0,87.0,2018-12-20,1.0,-19.0,0
Marquette,NorthDakotaState,82.0,68.0,2018-12-20,15.0,14.0,0
FresnoState,IUPUI,95.0,64.0,2018-12-20,14.5,31.0,1
Navy,MountStMarys,59.0,48.0,2018-12-20,3.0,11.0,1
PennState,CentralConn,87.0,58.0,2018-12-20,35.5,29.0,0
Pittsburgh,Binghamton,79.0,53.0,2018-12-20,19.5,26.0,1
Vermont,Lipscomb,86.0,63.0,2018-12-20,11.0,23.0,1
Massachusetts,Maine,74.0,53.0,2018-12-20,13.5,21.0,1
AlabamaA&M,NorthAlabama,92.0,80.0,2018-12-20,-5.0,12.0,1
LongIsland,Delaware,82.0,75.0,2018-12-20,-1.5,7.0,1
Clemson,Jacksonville,68.0,39.0,2018-12-20,11.5,29.0,1
CalSantaBarb,Southern,77.0,68.0,2018-12-20,16.0,9.0,0
SantaClara,MissValleySt,100.0,71.0,2018-12-20,27.5,29.0,1
WichitaState,VaCommonwealth,73.0,63.0,2018-12-21,5.0,10.0,1
Georgetown,Samford,99.0,71.0,2018-12-21,16.0,28.0,1
GeoWashington,Harvard,75.0,88.0,2018-12-21,-6.0,-13.0,0
ULLafayette,ArkansasLR,66.0,69.0,2018-12-21,-2.0,-3.0,0
Villanova,Kansas,56.0,55.0,2018-12-21,-2.0,1.0,1
GeorgiaSouthern,UTArlington,77.0,74.0,2018-12-21,2.5,3.0,1
Tennessee,JacksonvilleSt,75.0,53.0,2018-12-21,19.0,22.0,1
Missouri,Illinois,63.0,56.0,2018-12-21,-3.0,7.0,1
NebraskaOmaha,Montana,87.0,82.0,2018-12-21,1.0,5.0,1
YoungstownState,WestVirginia,64.0,75.0,2018-12-21,-12.5,-11.0,1
Temple,Rider,78.0,66.0,2018-12-21,9.0,12.0,1
Ohio,MoreheadState,82.0,76.0,2018-12-21,9.5,6.0,0
Oakland,Fairfield,59.0,61.0,2018-12-21,7.0,-2.0,0
AirForce,Drake,80.0,85.0,2018-12-21,1.5,-5.0,0
NoIllinois,WiscGreenBay,84.0,85.0,2018-12-21,7.0,-1.0,0
MiamiOhio,Bradley,71.0,55.0,2018-12-21,-4.5,16.0,1
OralRoberts,MissouriSt,82.0,72.0,2018-12-21,3.0,10.0,1
Buffalo,Niagara,92.0,72.0,2018-12-21,16.5,20.0,1
Toledo,WrightState,72.0,79.0,2018-12-21,6.0,-7.0,0
GeorgiaState,TexasState,81.0,69.0,2018-12-21,4.0,12.0,1
RhodeIsland,WesternKentucky,86.0,82.0,2018-12-21,5.5,4.0,0
Providence,Texas,70.0,48.0,2018-12-21,-1.0,22.0,1
Oklahoma,CentralFlorida,53.0,52.0,2018-12-21,10.0,1.0,0
TexasTech,UTRioGrandeValley,68.0,58.0,2018-12-21,24.0,10.0,0
Duquesne,AustinPeay,86.0,77.0,2018-12-21,9.5,9.0,0
ULMonroe,ArkansasState,59.0,62.0,2018-12-21,2.0,-3.0,0
DetroitU,SIUEdwardsville,81.0,55.0,2018-12-21,7.0,26.0,1
DenverU,Wyoming,66.0,72.0,2018-12-21,2.5,-6.0,0
Troy,AppalachianSt,65.0,70.0,2018-12-21,-4.5,-5.0,0
MiddleTennSt,St.Bonaventure,65.0,66.0,2018-12-21,-5.5,-1.0,1
Alabama,Belmont,92.0,72.0,2018-12-21,0.0,20.0,1
SouthAlabama,CoastalCarolina,69.0,81.0,2018-12-21,5.5,-12.0,0
SoIllinois,SEMissouriSt,64.0,45.0,2018-12-21,9.0,19.0,1
TexSanAntonio,IllinoisState,89.0,70.0,2018-12-21,3.5,19.0,1
ETennesseeSt,ClevelandState,80.0,55.0,2018-12-21,22.0,25.0,1
Pepperdine,NorthernArizona,75.0,73.0,2018-12-21,11.5,2.0,0
VirginiaTech,VMI,64.0,55.0,2018-12-21,19.0,9.0,0
TennesseeTech,WesternCarolina,76.0,89.0,2018-12-21,-6.5,-13.0,0
SanFrancisco,UCDavis,93.0,84.0,2018-12-21,13.5,9.0,0
Gonzaga,E.Washington,112.0,77.0,2018-12-21,20.0,35.0,1
Wisconsin,WiscMilwaukee,83.0,64.0,2018-12-21,16.5,19.0,1
Nebraska,NorthDakota,74.0,75.0,2018-12-21,10.0,-1.0,0
Evansville,MurrayState,78.0,76.0,2018-12-21,0.0,2.0,1
NCGreensboro,NorthernKentucky,67.0,50.0,2018-12-21,6.0,17.0,1
SaintLouis,KansasState,66.0,63.0,2018-12-21,-1.0,3.0,1
MichiganState,EasternMichigan,101.0,48.0,2018-12-21,22.0,53.0,1
LongBeachState,UtahValley,68.0,65.0,2018-12-21,0.0,3.0,1
Arkansas,Valparaiso,72.0,68.0,2018-12-21,13.5,4.0,0
Vanderbilt,NCWilmington,88.0,73.0,2018-12-21,15.5,15.0,0
SouthDakotaState,IdahoU,85.0,57.0,2018-12-21,14.5,28.0,1
GrandCanyon,EasternIllinois,85.0,63.0,2018-12-21,1.0,22.0,1
ArizonaState,Creighton,60.0,67.0,2018-12-21,3.0,-7.0,0
Depaul,Northwestern,83.0,78.0,2018-12-21,6.5,5.0,0
TexasA&M,OregonState,64.0,49.0,2018-12-21,-6.0,15.0,1
BYU,WeberState,91.0,61.0,2018-12-21,20.5,30.0,1
CalPolySLO,CSBakersfield,50.0,72.0,2018-12-21,-1.0,-22.0,0
Pacific,IdahoState,77.0,66.0,2018-12-21,11.5,11.0,0
Butler,Purdue,70.0,61.0,2018-12-21,1.0,9.0,1
Tulsa,ColoradoState,104.0,111.0,2018-12-21,3.5,-7.0,0
USC,LSU,70.0,68.0,2018-12-21,-2.0,2.0,1
Michigan,Presbyterian,86.0,44.0,2018-12-21,29.0,42.0,1
WakeForest,N.CarolinaA&T,76.0,64.0,2018-12-21,19.5,12.0,0
Dartmouth,Bryant,60.0,64.0,2018-12-21,6.0,-4.0,0
LaSalle,FairDickinson,66.0,58.0,2018-12-21,11.0,8.0,0
BethuneCookman,Marist,85.0,56.0,2018-12-21,7.5,29.0,1
UMassLowell,BostonU,62.0,74.0,2018-12-21,3.0,-12.0,0
MemphisU,JacksonState,77.0,49.0,2018-12-21,28.0,28.0,2
Mississippi,SELouisiana,83.0,76.0,2018-12-21,21.0,7.0,0
Monmouth,AlbanyNY,72.0,70.0,2018-12-21,3.0,2.0,0
American,StonyBrook,74.0,77.0,2018-12-21,0.0,-3.0,0
CentralArkansas,TexasA&MCorpus,71.0,67.0,2018-12-21,2.0,4.0,1
Winthrop,Elon,85.0,80.0,2018-12-21,14.0,5.0,0
MiamiFlorida,CoppinState,91.0,60.0,2018-12-21,18.0,31.0,1
NCAsheville,Chattanooga,64.0,68.0,2018-12-21,2.0,-4.0,0
Wagner,Army,82.0,62.0,2018-12-21,-2.0,20.0,1
SamHoustonSt,NewOrleansU,87.0,79.0,2018-12-21,10.5,8.0,0
UNLV,RobertMorris,81.0,69.0,2018-12-21,9.0,12.0,1
GeorgeMason,MDBaltimoreCo,69.0,53.0,2018-12-21,10.0,16.0,1
McNeeseState,StephenF.Austin,73.0,81.0,2018-12-21,-4.0,-8.0,0
NorthwesternSt,Lamar,67.0,61.0,2018-12-21,-7.0,6.0,1
CollCharleston,SoCarolinaSt,73.0,61.0,2018-12-21,17.5,12.0,0
AlabamaState,UAB,63.0,71.0,2018-12-21,-10.5,-8.0,1
Siena,Bucknell,81.0,71.0,2018-12-21,5.0,10.0,1
NorthTexas,ArkPineBluff,86.0,53.0,2018-12-21,18.5,33.0,1
Auburn,Lehigh,74.0,51.0,2018-12-21,23.0,23.0,2
Syracuse,NorthFlorida,82.0,70.0,2018-12-21,14.0,12.0,0
EasternKentucky,CharlestonSou,69.0,76.0,2018-12-21,3.0,-7.0,0
KentState,Hampton,103.0,64.0,2018-12-21,18.5,39.0,1
WashingtonState,IncarnateWord,87.0,59.0,2018-12-21,21.5,28.0,1
AbileneChristian,NichollsState,79.0,61.0,2018-12-21,1.5,18.0,1
SeattleU,FloridaA&M,57.0,71.0,2018-12-21,13.5,-14.0,0
Oregon,TexasSouthern,84.0,78.0,2018-12-21,26.5,6.0,0
Hofstra,Manhattan,63.0,51.0,2018-12-22,10.0,12.0,1
IowaState,IPFW,89.0,59.0,2018-12-22,18.0,30.0,1
NorthernIowa,Marshall,88.0,80.0,2018-12-22,12.0,8.0,0
Duquesne,UAB,68.0,77.0,2018-12-22,9.0,-9.0,0
Virginia,SouthCarolina,59.0,70.0,2018-12-22,11.5,-11.0,0
MississippiSt,NewMexicoState,52.0,58.0,2018-12-22,5.0,-6.0,0
LoyolaChicago,Davidson,56.0,59.0,2018-12-22,3.0,-3.0,0
IndianaState,ChicagoSt,85.0,64.0,2018-12-22,26.0,21.0,0
LoyolaMarymount,CSFullerton,53.0,46.0,2018-12-22,7.5,7.0,0
EastCarolina,CharlotteU,60.0,56.0,2018-12-22,-1.5,4.0,1
SouthDakota,UMKC,75.0,78.0,2018-12-22,7.0,-3.0,0
Clemson,Yale,45.0,54.0,2018-12-22,3.5,-9.0,0
SanJoseState,CalRiverside,65.0,80.0,2018-12-22,-2.0,-15.0,0
TCU,Xavier,59.0,67.0,2018-12-22,2.0,-8.0,0
NCState,TheCitadel,83.0,63.0,2018-12-22,25.5,20.0,0
Mercer,FlaAtlantic,50.0,65.0,2018-12-22,3.0,-15.0,0
Hawaii,UTEP,67.0,63.0,2018-12-22,0.0,4.0,1
AlabamaState,AustinPeay,69.0,80.0,2018-12-22,-9.0,-11.0,0
Colgate,Columbia,89.0,71.0,2018-12-22,7.5,18.0,1
LongIsland,St.Peter's,58.0,69.0,2018-12-22,8.0,-11.0,0
HolyCross,SacredHeart,68.0,89.0,2018-12-22,-6.0,-21.0,0
William&Mary,St.FrancisPA,72.0,78.0,2018-12-22,-1.0,-6.0,0
Connecticut,NewHampshire,88.0,62.0,2018-12-22,19.0,26.0,1
Rutgers,Lafayette,63.0,44.0,2018-12-22,13.5,19.0,1
Hartford,Cornell,80.0,76.0,2018-12-22,-1.0,4.0,1
KennesawSt,Wofford,70.0,83.0,2018-12-22,-12.0,-13.0,0
Howard,Harvard,55.0,60.0,2018-12-22,-19.5,-5.0,1
OldDominion,MDEasternShore,76.0,52.0,2018-12-22,20.5,24.0,1
St.FrancisNY,DelawareState,81.0,62.0,2018-12-22,12.0,19.0,1
Stetson,FloridaIntl,67.0,83.0,2018-12-22,-9.0,-16.0,0
NewMexico,HoustonBaptist,107.0,88.0,2018-12-22,22.0,19.0,0
Richmond,Radford,58.0,73.0,2018-12-22,8.0,-15.0,0
SetonHall,PrairieViewA&M,75.0,55.0,2018-12-22,19.0,20.0,1
CalSantaBarb,Merrimack,68.0,50.0,2018-12-22,11.0,18.0,1
CaliforniaBaptist,MissValleySt,103.0,66.0,2018-12-22,25.5,37.0,1
Siena,Canisius,73.0,72.0,2018-12-23,5.0,1.0,0
SeattleU,LongBeachState,79.0,57.0,2018-12-23,4.0,22.0,1
Georgia,GeorgiaSouthern,73.0,64.0,2018-12-23,9.5,9.0,0
SMU,GeorgiaState,85.0,76.0,2018-12-23,7.5,9.0,1
FresnoState,SanFrancisco,69.0,71.0,2018-12-23,1.0,-2.0,0
Hawaii,Washington,61.0,72.0,2018-12-23,-6.5,-11.0,0
UTEP,BallState,71.0,70.0,2018-12-23,-1.0,1.0,1
Dayton,Grambling,81.0,53.0,2018-12-23,26.0,28.0,1
BallState,PortlandU,61.0,46.0,2018-12-25,10.0,15.0,1
UTEP,BoiseState,67.0,72.0,2018-12-25,-2.0,-5.0,0
Hawaii,GeorgiaTech,53.0,70.0,2018-12-25,0.0,-17.0,0
WashingtonU,HoustonU,71.0,75.0,2018-12-25,-1.0,-4.0,0
LoyolaMaryland,UMassLowell,93.0,81.0,2018-12-27,7.0,12.0,1
MountStMarys,CoppinState,79.0,55.0,2018-12-27,5.0,24.0,1
Duke,Brown,75.0,50.0,2018-12-28,28.0,25.0,0
IUPUI,YoungstownState,73.0,83.0,2018-12-28,-3.0,-10.0,0
Florida,LongBeachState,102.0,63.0,2018-12-28,23.0,39.0,1
Purdue,CentralMichigan,97.0,62.0,2018-12-28,21.0,35.0,1
Tennessee,Wisconsin,48.0,68.0,2018-12-28,4.5,-20.0,0
NorthernKentucky,WiscMilwaukee,74.0,64.0,2018-12-28,7.5,10.0,1
Minnesota,FloridaIntl,89.0,62.0,2018-12-28,12.5,27.0,1
Drexel,CollCharleston,65.0,76.0,2018-12-28,-3.5,-11.0,0
WrightState,WiscGreenBay,90.0,84.0,2018-12-28,11.0,6.0,0
Columbia,Marist,69.0,54.0,2018-12-28,11.0,15.0,1
Bradley,Toledo,78.0,66.0,2018-12-28,2.0,12.0,1
Towson,Northeastern,45.0,61.0,2018-12-28,3.0,-16.0,0
Oakland,DetroitU,78.0,69.0,2018-12-28,9.0,9.0,2
UNLV,EasternMichigan,64.0,49.0,2018-12-28,4.5,15.0,1
Kentucky,Louisville,78.0,70.0,2018-12-28,1.0,8.0,1
WeberState,E.Washington,77.0,79.0,2018-12-28,-3.0,-2.0,1
JamesMadison,Hofstra,76.0,82.0,2018-12-28,-2.5,-6.0,0
EastCarolina,EasternKentucky,82.0,74.0,2018-12-28,10.0,8.0,0
Butler,ULMonroe,67.0,36.0,2018-12-28,23.0,31.0,1
IllinoisChicago,ClevelandState,71.0,66.0,2018-12-28,11.5,5.0,0
UCLA,CSFullerton,74.0,77.0,2018-12-28,14.0,-3.0,0
PortlandState,No.Colorado,69.0,65.0,2018-12-28,-2.0,4.0,1
MontanaState,SacramentoState,66.0,51.0,2018-12-28,1.0,15.0,1
BoiseState,CSNorthridge,103.0,72.0,2018-12-28,9.5,31.0,1
SanDiegoState,CalPolySLO,73.0,57.0,2018-12-28,27.0,16.0,0
Delaware,NCWilmington,82.0,68.0,2018-12-28,12.0,14.0,1
Syracuse,Niagara,71.0,57.0,2018-12-28,22.0,14.0,0
WesternKentucky,Belmont,62.0,79.0,2018-12-28,2.0,-17.0,0
SaintMarysCA,SeattleU,84.0,58.0,2018-12-28,20.5,26.0,1
BYU,OralRoberts,79.0,73.0,2018-12-28,14.0,6.0,0
SanJoseState,Pepperdine,83.0,68.0,2018-12-28,-7.5,15.0,1
FresnoState,CalRiverside,57.0,60.0,2018-12-28,8.0,-3.0,0
Montana,NorthernArizona,79.0,72.0,2018-12-28,7.5,7.0,0
IdahoState,IdahoU,62.0,60.0,2018-12-28,7.0,2.0,0
CalIrvine,Pacific,69.0,56.0,2018-12-28,8.0,13.0,1
Georgetown,American,80.0,60.0,2018-12-28,16.5,20.0,1
Hampton,St.Peter's,70.0,67.0,2018-12-28,-1.5,3.0,1
MemphisU,NewOrleansU,97.0,55.0,2018-12-28,23.5,42.0,1
Marquette,CentralArkansas,106.0,54.0,2018-12-28,25.0,52.0,1
FloridaState,NorthAlabama,88.0,71.0,2018-12-28,24.5,17.0,0
LaSalle,Bucknell,71.0,59.0,2018-12-28,7.0,12.0,1
ArizonaState,TexasSouthern,98.0,81.0,2018-12-28,17.0,17.0,2
Wagner,Fairfield,54.0,66.0,2018-12-28,-2.0,-12.0,0
GeoWashington,Longwood,78.0,65.0,2018-12-28,8.0,13.0,1
LoyolaMarymount,MorganState,71.0,74.0,2018-12-28,9.5,-3.0,0
OhioState,WestVirginia,59.0,67.0,2018-12-29,7.0,-8.0,0
PennState,Cornell,90.0,59.0,2018-12-29,23.0,31.0,1
IndianaU,Arkansas,64.0,71.0,2018-12-29,4.5,-7.0,0
Colorado,Iona,99.0,54.0,2018-12-29,16.0,45.0,1
Marshall,Duquesne,83.0,61.0,2018-12-29,-7.5,22.0,1
Stanford,Kansas,56.0,72.0,2018-12-29,-5.5,-16.0,0
NCState,AppalachianSt,72.0,60.0,2018-12-29,14.0,12.0,0
Mississippi,TennesseeTech,80.0,63.0,2018-12-29,22.0,17.0,0
NewMexico,UCDavis,74.0,69.0,2018-12-29,13.5,5.0,0
TexasTech,CSBakersfield,73.0,58.0,2018-12-29,20.5,15.0,0
MiddleTennSt,RhodeIsland,62.0,89.0,2018-12-29,-9.0,-27.0,0
SouthFlorida,FlaAtlantic,60.0,58.0,2018-12-29,8.5,2.0,0
WesternIllinois,SouthDakota,82.0,75.0,2018-12-29,-5.0,7.0,1
NebraskaOmaha,SouthDakotaState,81.0,78.0,2018-12-29,1.0,3.0,1
DenverU,NorthDakotaState,55.0,66.0,2018-12-29,-8.0,-11.0,0
California,Harvard,63.0,71.0,2018-12-29,-3.0,-8.0,0
ULLafayette,CalSantaBarb,77.0,85.0,2018-12-29,-2.5,-8.0,0
MichiganState,WesternMichigan,95.0,62.0,2018-12-29,27.0,33.0,1
KansasState,Tulsa,69.0,67.0,2018-12-29,7.5,2.0,0
