home,away,home_score,away_score,score,date,conf_x,adj_off_x,adj_def_x,adj_tempo_x,poss_off_x,poss_def_x,fg_off_x,fg_def_x,turnover_off_x,turnover_def_x,reb_off_x,reb_def_x,three_off_x,three_def_x,experience_x,height_x,wins_five_x,wins_last_x,conf_y,adj_off_y,adj_def_y,adj_tempo_y,poss_off_y,poss_def_y,fg_off_y,fg_def_y,turnover_off_y,turnover_def_y,reb_off_y,reb_def_y,three_off_y,three_def_y,experience_y,height_y,wins_five_y,wins_last_y
Valparaiso,Bradley,91,85,6,2021-01-28,MVC,97.4,101.5,67.6,17.1,17.3,45.4,50.7,18.2,18.5,21.8,26.5,27.0,34.5,1.42,76.7,2,1,MVC,101.8,96.5,67.1,16.8,18.8,49.7,48.0,20.1,18.5,30.1,26.6,31.6,36.7,1.59,77.4,2.0,0.0
Austin Peay,Belmont,76,81,-5,2021-01-28,OVC,103.8,108.3,67.6,17.9,16.4,48.8,56.6,22.3,22.8,36.6,28.8,29.2,35.3,1.61,75.0,3,0,OVC,109.5,101.4,71.8,16.0,16.8,57.8,49.2,16.6,22.1,24.9,27.0,35.6,34.5,1.34,76.9,5.0,1.0
Jacksonville St.,Morehead St.,66,85,-19,2021-01-28,OVC,101.2,104.2,66.4,18.1,16.4,52.2,48.0,21.3,15.4,30.3,27.5,34.1,30.0,2.14,77.2,3,1,OVC,95.4,98.5,65.8,18.3,16.6,49.5,47.4,24.4,18.9,29.8,25.6,30.3,30.0,1.7,77.4,5.0,1.0
USC,Oregon St.,75,62,13,2021-01-28,P12,111.9,91.6,68.4,17.1,18.0,52.1,43.7,17.8,17.4,35.9,27.7,33.9,32.2,1.73,79.6,4,1,P12,106.6,102.3,64.7,18.7,17.0,46.9,50.4,16.1,17.1,30.0,27.8,34.4,31.2,2.0,78.3,3.0,1.0
San Jose St.,Air Force,59,58,1,2021-01-28,MWC,97.1,111.4,73.4,15.9,16.6,42.9,54.0,17.9,15.1,21.3,35.7,29.9,33.8,1.62,78.0,1,1,MWC,96.9,109.8,63.0,19.5,17.4,53.8,56.9,24.4,20.2,14.1,36.2,34.3,38.3,1.91,76.8,1.0,0.0
Southeast Missouri St.,SIU Edwardsville,64,62,2,2021-01-28,OVC,94.2,107.9,68.4,17.4,17.2,49.3,52.3,21.5,18.6,26.2,19.5,34.1,36.1,1.77,76.2,1,0,OVC,95.2,107.3,70.6,17.2,16.0,50.7,53.9,24.4,21.6,28.5,32.2,32.6,35.2,1.82,76.4,3.0,1.0
Southern Miss,Louisiana Tech,63,76,-13,2021-01-28,CUSA,95.1,103.1,65.4,18.4,17.3,48.5,46.6,21.5,17.1,26.8,24.5,35.9,32.2,1.68,77.5,2,0,CUSA,102.4,95.6,69.8,16.5,16.6,49.5,45.8,17.9,18.4,27.5,23.4,34.1,30.4,2.13,76.2,4.0,1.0
LIU,Merrimack,78,68,10,2021-01-28,NEC,95.4,103.4,74.0,14.7,17.6,48.2,48.6,20.1,24.2,30.7,30.0,29.3,33.5,1.77,76.2,3,0,NEC,92.5,104.2,68.0,17.3,17.9,49.6,50.8,18.0,21.5,22.4,27.8,28.0,41.8,1.38,75.7,3.0,1.0
Middle Tennessee,UAB,59,70,-11,2021-01-28,CUSA,89.8,98.9,71.7,17.0,16.1,42.8,49.7,23.1,22.4,23.9,24.1,28.4,27.6,1.94,76.7,1,0,CUSA,105.0,97.1,68.7,17.1,17.7,50.4,44.5,14.2,24.8,28.5,26.1,30.6,28.9,2.27,76.8,4.0,1.0
Tennessee Martin,Eastern Illinois,51,41,10,2021-01-28,OVC,94.3,115.4,69.4,17.7,16.3,44.6,61.1,22.0,20.4,27.9,30.3,33.5,40.8,1.58,77.0,1,1,OVC,98.8,108.3,69.9,16.7,17.1,48.3,53.4,18.5,19.6,28.8,28.1,32.0,38.9,2.56,76.7,0.0,0.0
Fresno St.,New Mexico,64,62,2,2021-01-28,MWC,99.6,101.8,66.3,17.9,16.8,48.4,51.9,21.5,18.7,31.9,23.4,29.1,35.3,1.3,77.2,2,0,MWC,95.0,104.7,65.1,18.6,16.8,41.3,53.2,21.0,18.7,31.8,30.7,24.9,36.0,1.49,78.1,2.0,0.0
Tulane,Houston,60,83,-23,2021-01-28,Amer,96.0,99.9,66.6,17.2,18.4,44.1,47.1,16.7,23.6,22.0,29.2,30.5,34.9,1.04,76.4,2,0,Amer,113.5,87.4,66.2,19.2,16.5,48.4,41.6,18.2,23.8,41.1,26.6,33.9,26.1,1.77,77.0,5.0,1.0
San Diego,Gonzaga,62,90,-28,2021-01-28,WCC,98.3,101.0,69.9,16.6,16.9,45.9,51.3,17.6,18.6,19.7,25.3,31.8,40.4,2.12,77.6,1,1,WCC,124.4,90.3,74.9,14.2,17.5,60.4,46.9,15.4,20.0,34.0,24.3,35.3,33.9,1.48,78.3,5.0,1.0
Winthrop,UNC Asheville,84,80,4,2021-01-28,BSth,105.1,98.6,76.1,14.2,17.6,54.8,49.5,20.0,22.6,33.3,21.0,35.9,32.2,1.98,76.7,5,1,BSth,100.7,107.6,69.7,16.7,17.1,53.9,50.4,19.9,20.2,26.9,30.3,35.6,32.6,1.78,76.8,3.0,0.0
San Diego St.,Wyoming,87,57,30,2021-01-28,MWC,110.1,91.6,66.1,17.0,18.6,52.9,49.4,19.1,23.7,30.4,24.7,38.5,34.8,2.45,76.6,3,1,MWC,106.2,108.7,70.1,16.8,17.2,54.2,50.9,15.0,17.9,23.6,29.0,37.0,30.4,1.07,77.9,3.0,1.0
Murray St.,Tennessee St.,73,53,20,2021-01-28,OVC,102.2,101.7,67.5,16.6,18.2,53.9,48.9,21.7,20.4,28.7,30.1,33.6,29.3,1.58,76.7,2,1,OVC,88.8,100.7,70.7,16.7,16.6,47.1,46.8,23.0,21.9,25.3,28.6,27.2,29.8,1.69,76.5,1.0,1.0
Idaho,Weber St.,56,81,-25,2021-01-28,BSky,91.6,112.6,68.3,17.1,18.1,49.2,52.9,23.4,17.1,21.5,31.0,33.3,38.2,1.94,76.2,0,0,BSky,99.7,103.1,71.6,15.7,16.8,54.2,47.4,19.0,18.0,23.7,26.8,36.0,32.1,2.05,77.5,4.0,0.0
